1.100000000000000089e+00 -6.563466097466276461e-02 6.987611760163126018e-02 4.594361307651972925e-02 2.063822987907667356e-02 3.546142969151952484e-02 2.884966217763798232e-02 2.678135329423834282e-02 2.685016180942855976e-02 2.679508546746645417e-02
1.200000000000000178e+00 9.278268789251645221e-02 8.927766464941271074e-02 7.866861089757806735e-02 3.436679373016834904e-02 2.797484951828279470e-02 3.832959536728776373e-02 4.044398683503477865e-02 4.114685209621406908e-02 4.117032072049429253e-02
1.300000000000000044e+00 6.972160596406368205e-02 -2.638750417724938790e-02 4.005734782493608481e-03 5.333806682081587702e-02 4.776584876274091868e-02 5.631891022827460042e-02 5.391147081382895861e-02 5.704003774136225807e-02 5.374695143184957807e-02
1.400000000000000133e+00 1.193659304734223658e-01 3.410322610411235106e-02 5.914361000095728210e-02 5.083495938630414046e-02 6.958679182278221242e-02 7.942859060917933922e-02 6.768063114162137239e-02 6.881571791941989980e-02 7.049859489084576991e-02
1.500000000000000000e+00 4.050773233627701087e-02 7.490368524909045422e-02 1.121173316638084533e-01 7.455276184520169547e-02 1.019301582942054030e-01 8.074658719149002684e-02 8.225714272809332706e-02 8.626055113000626051e-02 8.549728469260460539e-02
1.600000000000000089e+00 8.598671617637873577e-02 1.395045393095519781e-01 1.147831146918328465e-01 1.056090625574268999e-01 9.318337759013529953e-02 1.066040320807871422e-01 1.053985411583284043e-01 9.841366623963529459e-02 1.026717444553618824e-01
1.700000000000000178e+00 7.588661964944531935e-02 1.044736415725351086e-01 1.366053508678220230e-01 9.789369828577967891e-02 1.339566340727021687e-01 1.195025549960229555e-01 1.170074165755447954e-01 1.159948863648278539e-01 1.176758370221870353e-01
1.800000000000000044e+00 1.062303341883672897e-01 1.694255572058287751e-01 1.131681521063813006e-01 1.192642082978744994e-01 1.361898020190620562e-01 1.345282957109045774e-01 1.293434140476668326e-01 1.322566745118759768e-01 1.321347235458476543e-01
1.900000000000000133e+00 4.087309816853071376e-01 1.783888569738260599e-01 1.160284186934716355e-01 1.684179278546532876e-01 1.490120541452266412e-01 1.428339524988539444e-01 1.476765415723778618e-01 1.467136088737812094e-01 1.488512774090789414e-01
2.000000000000000000e+00 1.123578788660540562e-01 1.145783188481355741e-01 1.895255323907903688e-01 1.648775452461882507e-01 1.458523983250136768e-01 1.675812511804370408e-01 1.530299059908470372e-01 1.589277718827543651e-01 1.612792256429394777e-01
2.100000000000000089e+00 1.527614682510894661e-01 5.915229289438857230e-02 1.866481421145380071e-01 1.608762901723440331e-01 1.534765776195320397e-01 1.752009569925483679e-01 1.776635843577345775e-01 1.722977249991479443e-01 1.722013056715313295e-01
2.200000000000000178e+00 1.029100262516947084e-01 2.437946247508545050e-01 2.241461101428605940e-01 1.764542834382648306e-01 1.908278680889316237e-01 1.945352542589009470e-01 1.822923246981721923e-01 1.851167404607945710e-01 1.853351558686359701e-01
2.300000000000000266e+00 8.923892029005930926e-02 2.214533046828231211e-01 1.989789579486316851e-01 1.976264087728651364e-01 1.868207613056370731e-01 1.915431772522740161e-01 1.908180899650861184e-01 1.927318530316009526e-01 1.944931377698468633e-01
2.400000000000000355e+00 2.733680250507469212e-01 2.181685757718435370e-01 1.978621504769523531e-01 2.347309811379544864e-01 2.055585298295784236e-01 1.964854288183093267e-01 2.000986963224601067e-01 1.999370326602984971e-01 2.018329309862102183e-01
2.500000000000000000e+00 2.066524107504527086e-01 1.905694064653343234e-01 1.864539376896811040e-01 2.105011293596114885e-01 2.083101866479926401e-01 2.021286763405778786e-01 2.077887414058167959e-01 2.080173311608225772e-01 2.066581999869167019e-01
2.600000000000000089e+00 2.701259283641325171e-01 2.561474883088636911e-01 1.873956708001666138e-01 2.100625711883854496e-01 1.980109261728659753e-01 2.023886780325376278e-01 2.076821742535981119e-01 2.073599197276084216e-01 2.094192769114635866e-01
2.700000000000000178e+00 4.017129347108072679e-02 3.583317832288746563e-01 2.363165786657943357e-01 2.164542536114010818e-01 2.034265309723864712e-01 2.156716068287355126e-01 2.116223887593838004e-01 2.115615610168303518e-01 2.087068765869048992e-01
2.800000000000000266e+00 2.469232178063979766e-01 2.662841394693696850e-01 2.038883431664293977e-01 2.217853201793654749e-01 2.035030777530650870e-01 2.098640792481206441e-01 2.021151095433971201e-01 2.074505029536183043e-01 2.075257660769770918e-01
2.900000000000000355e+00 2.594935630726650233e-01 1.952794454287736792e-01 2.210306072893271079e-01 2.035217255978805373e-01 2.134334943536692342e-01 2.010042808103357226e-01 1.974568211227252512e-01 2.022547247246755386e-01 2.033824376720242133e-01
3.000000000000000000e+00 1.148384477606434334e-01 1.497419820488488651e-01 2.116173405293661491e-01 1.955523573220552536e-01 2.010323534553302427e-01 1.983672865738027313e-01 1.931666215007168952e-01 1.981149654563484630e-01 1.950991932971715970e-01
3.100000000000000089e+00 2.704055148398367692e-01 1.322406308590547697e-01 1.245709435455590736e-01 2.051477407649014706e-01 1.720624055623667936e-01 1.893995875291208386e-01 1.855836948235702333e-01 1.856254977797774652e-01 1.835834526001452471e-01
3.200000000000000178e+00 2.308143127594641242e-01 8.236733173996833857e-02 2.096865919705761527e-01 1.993390835247155213e-01 1.889197924861273081e-01 1.718626868954927223e-01 1.767648418222827478e-01 1.714648033468295640e-01 1.727100502778529112e-01
3.300000000000000266e+00 -3.102735563014058506e-02 8.056738049394937540e-02 1.326823429650879349e-01 1.555470098208158736e-01 1.526690793623903530e-01 1.489301388060151055e-01 1.574481184936437073e-01 1.550021663500807390e-01 1.555272524874674878e-01
3.400000000000000355e+00 6.972655849491700419e-02 8.029532880687131891e-02 1.521408142846388811e-01 1.313084393611785861e-01 1.196735228522320116e-01 1.377191914003511319e-01 1.372144956650749870e-01 1.359053130866666736e-01 1.359432953963786994e-01
3.500000000000000000e+00 1.598218885008499957e-01 7.831293277826470445e-02 1.011756922129479208e-01 1.229477534223445551e-01 1.086809416033861636e-01 1.123686547092650478e-01 1.124773266184752318e-01 1.105189422059053711e-01 1.140503797722663692e-01
3.600000000000000089e+00 -4.370124398789079767e-02 -2.371353990160385283e-02 1.273878763644582801e-01 8.042897961809669649e-02 9.744977098917417813e-02 8.815028049089539131e-02 9.043624939385208616e-02 8.946932025867011806e-02 8.986611647403608405e-02
3.700000000000000178e+00 -1.057214815737851366e-01 1.050129085001286211e-01 7.324465356291451346e-02 5.679760496332723202e-02 6.370719825563715688e-02 6.380025762431645875e-02 6.164396934658773058e-02 5.971284405434561932e-02 6.023085728372111480e-02
3.800000000000000266e+00 1.289676609166993670e-01 8.160910776343842377e-02 6.333985841296026209e-02 2.904926933097151318e-02 4.460662095550248230e-02 3.421392878983791491e-02 2.707110609521204414e-02 3.227726382430291113e-02 3.129266656100098548e-02
3.900000000000000355e+00 -1.765604186700536760e-01 -3.720469698856049279e-02 8.857311813955826008e-03 1.130873475165939876e-02 1.312665135730206774e-02 -4.246277558947443576e-03 -3.537087842933304277e-03 -3.730653479253671911e-03 -3.134061269107643773e-03
4.000000000000000000e+00 -1.972347544427892063e-01 6.152672533792657994e-02 -4.228366993274207397e-02 -5.324217631708395848e-02 -5.056168450868177289e-02 -4.105414285489331072e-02 -3.707766106228733982e-02 -3.737095936570707794e-02 -3.929814266532003636e-02
4.100000000000000533e+00 8.359509669369491469e-04 -1.088940113431486056e-01 -6.582090906266928332e-02 -6.275884107019256974e-02 -6.756022697473239302e-02 -7.825566127839249375e-02 -6.956887401851358232e-02 -7.717181163811853706e-02 -7.372211446970743098e-02
4.200000000000000178e+00 -9.229535595147247973e-03 -1.499764126370013440e-01 -1.280167967043726596e-01 -9.254669532997215897e-02 -1.079151322845551403e-01 -1.226482503680287328e-01 -1.179626844817055625e-01 -1.165846525649771037e-01 -1.151416465029139607e-01
4.299999999999999822e+00 -1.142997185152202222e-01 -1.468738306626440338e-01 -1.703537612949967694e-01 -1.356162307786248633e-01 -1.582187720893219463e-01 -1.586951903526259144e-01 -1.540092995661780928e-01 -1.586726777286647794e-01 -1.570491718085575694e-01
4.400000000000000355e+00 -1.743867829639403344e-01 -2.335316213294893195e-01 -2.166910223384854173e-01 -1.867710530086575671e-01 -1.954591392456679344e-01 -1.941925592252475574e-01 -2.014321787865766267e-01 -1.974625357228413092e-01 -1.979094782689175269e-01
4.500000000000000000e+00 -4.278744813718641238e-01 -2.868700691236317213e-01 -1.803179520499098298e-01 -2.387891547334825004e-01 -2.422681292553195143e-01 -2.498093080791548570e-01 -2.395616446609444006e-01 -2.429380944148565036e-01 -2.420197350341545539e-01
4.600000000000000533e+00 -2.573521650290656604e-01 -2.702831914565353988e-01 -2.763044787415361303e-01 -2.659669269070438768e-01 -2.784189900814434404e-01 -2.828087075734594391e-01 -2.910841711581348967e-01 -2.873242114652177492e-01 -2.903015366402951769e-01
4.700000000000000178e+00 -2.925184429332374769e-01 -4.032837326719468374e-01 -3.484567419672540689e-01 -3.591938238525769767e-01 -3.230609015416927021e-01 -3.332197406763208192e-01 -3.360058671495520510e-01 -3.347514159535550649e-01 -3.349547711570258768e-01
4.800000000000000711e+00 -3.404102343567091404e-01 -3.716748206473490801e-01 -4.089676211465176348e-01 -3.808289424696001402e-01 -3.777225410809011419e-01 -3.823648388095833850e-01 -3.789326532546060111e-01 -3.834296422197547849e-01 -3.821953166951830849e-01
4.900000000000000355e+00 -3.427482871670737286e-01 -4.048457115834583342e-01 -4.444124199680701270e-01 -4.107836040267320299e-01 -4.273205393509769134e-01 -4.164031805948336107e-01 -4.273514287224006725e-01 -4.288526853904963132e-01 -4.293300878710672452e-01
5.000000000000000000e+00 -3.828672289170833021e-01 -5.425998375359775139e-01 -4.745439799408740500e-01 -4.892274077678722133e-01 -4.750839554194570824e-01 -4.629648403731715378e-01 -4.719543711523986329e-01 -4.734051928893444061e-01 -4.775223830193178198e-01
5.100000000000000533e+00 -5.278273187858842919e-01 -5.084574374251518147e-01 -5.281838066935492515e-01 -5.348932250557538737e-01 -5.281907487643690002e-01 -5.214903098896924716e-01 -5.218870903752697021e-01 -5.219575691811499940e-01 -5.232053388623860712e-01
5.200000000000000178e+00 -7.651500010134294483e-01 -5.158105340303033026e-01 -5.406408064386082346e-01 -5.734738441796493058e-01 -5.747576531761745544e-01 -5.660790799840559329e-01 -5.686003304898762378e-01 -5.690074769116307829e-01 -5.672273937102015884e-01
5.300000000000000711e+00 -7.330248059827979557e-01 -6.383872003781049242e-01 -6.142580980728499229e-01 -5.967154058447857734e-01 -6.182735266980121658e-01 -6.081865280691078901e-01 -6.140895997057277400e-01 -6.155174073976131810e-01 -6.136657671798338987e-01
5.400000000000000355e+00 -7.538511856473166795e-01 -5.794340356966238836e-01 -6.262317756826278892e-01 -6.438936801683514677e-01 -6.611616140051762569e-01 -6.603802196196796315e-01 -6.607348906935898158e-01 -6.602768995679336728e-01 -6.598802136108463667e-01
5.500000000000000000e+00 -5.751531073335737210e-01 -7.441598125648718476e-01 -7.366961109780570949e-01 -7.158455306904141224e-01 -7.057450977910483259e-01 -7.011808596978195141e-01 -7.038150389385685601e-01 -7.017098121304568004e-01 -6.998804933528030015e-01
5.600000000000000533e+00 -8.504975162761009289e-01 -7.051838078394484510e-01 -7.051039551309823405e-01 -7.475408178225106948e-01 -7.393910874844290548e-01 -7.357755142958677386e-01 -7.431982412949592609e-01 -7.417085760220636370e-01 -7.425313657272026857e-01
5.700000000000000178e+00 -5.783837244019582879e-01 -7.099480006728725590e-01 -7.987682144459167244e-01 -7.800570818923362459e-01 -7.743304640518374748e-01 -7.778094298077391500e-01 -7.897452371522829528e-01 -7.785206328187360691e-01 -7.796869872824053749e-01
5.800000000000000711e+00 -8.793634964795441489e-01 -8.483818009447969821e-01 -8.747785851599115814e-01 -8.221233956671196719e-01 -8.289115498856576281e-01 -8.168630002994696770e-01 -8.081613156018808697e-01 -8.202575823601345739e-01 -8.187425850963375717e-01
5.900000000000000355e+00 -7.518345397535244334e-01 -7.613198698115272167e-01 -8.869613203678788915e-01 -8.768328914301972699e-01 -8.488861134717207158e-01 -8.499410784724986678e-01 -8.497313711503008404e-01 -8.556295987792021940e-01 -8.516415767712800511e-01
6.000000000000000000e+00 -8.668883812542290679e-01 -8.042329926290009423e-01 -9.424819428417914313e-01 -8.941373401945489352e-01 -8.944052441180920798e-01 -8.823260524656566517e-01 -8.825469998911211755e-01 -8.887635181733628542e-01 -8.864218413486665282e-01
6.100000000000000533e+00 -8.790512210288565775e-01 -8.497666715424159189e-01 -9.218558695331490194e-01 -8.822864310004574495e-01 -8.908226050617522596e-01 -9.151430238657113359e-01 -9.152380243266475812e-01 -9.149050031155063767e-01 -9.163316574804548642e-01
6.200000000000000178e+00 -9.029290948508482684e-01 -9.688613977564377588e-01 -9.490680732655319973e-01 -9.470703089085608095e-01 -9.399460333347542385e-01 -9.367095245569467821e-01 -9.394627928919005999e-01 -9.397663525412395247e-01 -9.419505186641129457e-01
6.300000000000000711e+00 -8.954322771508878009e-01 -1.013218259785299225e+00 -9.719491272628567602e-01 -9.638795725704621953e-01 -9.795970687298130031e-01 -9.596686350690267764e-01 -9.662698017469679712e-01 -9.669423099725472648e-01 -9.652618974542075403e-01
6.400000000000000355e+00 -9.753963902191857827e-01 -1.005511563325073521e+00 -9.482012336119421958e-01 -1.003406600713577124e+00 -9.947482605901218911e-01 -9.810325724241115708e-01 -9.900387655355181726e-01 -9.853262331599539348e-01 -9.873204640189662262e-01
6.500000000000000000e+00 -9.935989550030215334e-01 -1.028016451111152252e+00 -9.535927351707742528e-01 -1.039978742813338242e+00 -9.996538029306595297e-01 -1.005773658925925185e+00 -1.006357161363257813e+00 -1.006744768261360834e+00 -1.004714711624583368e+00
6.600000000000000533e+00 -1.059989037334676532e+00 -1.070982742437105228e+00 -9.984054430734582430e-01 -1.038285357920806007e+00 -1.026513684864618581e+00 -1.024324602785914751e+00 -1.019739280073037380e+00 -1.021803453032210429e+00 -1.022111274350083532e+00
6.700000000000000178e+00 -9.579057381144974181e-01 -9.834855154736823479e-01 -1.069040776368570533e+00 -1.036390745492176357e+00 -1.032259911905143435e+00 -1.029636043026082470e+00 -1.026143650920780415e+00 -1.031683870564982231e+00 -1.032023197535417269e+00
6.800000000000000711e+00 -1.141643500843541936e+00 -1.065623253543909188e+00 -1.038805765262737157e+00 -1.047719892468953695e+00 -1.039656707823052750e+00 -1.053636538798766287e+00 -1.041422232764676714e+00 -1.038322194260480780e+00 -1.041492162706957547e+00
6.900000000000000355e+00 -1.160125691545177196e+00 -1.049648707164717809e+00 -1.091760019724982378e+00 -1.053016743803104394e+00 -1.039330861431527531e+00 -1.047462626260235785e+00 -1.052266826632205499e+00 -1.045973327168061573e+00 -1.046767568706257645e+00
7.000000000000000000e+00 -1.114036385386133254e+00 -1.077604959440145560e+00 -1.041989150590791890e+00 -1.032698534356981890e+00 -1.052157249243790726e+00 -1.049726977653014037e+00 -1.049862623561327979e+00 -1.051336869840544752e+00 -1.053249039437465617e+00
7.100000000000000533e+00 -1.040205686115403205e+00 -1.024646697399168360e+00 -1.040035177663306998e+00 -1.041104386280913952e+00 -1.059423014893804194e+00 -1.059034194587332722e+00 -1.055300339118580899e+00 -1.050451999981738105e+00 -1.051384806027958252e+00
7.200000000000000178e+00 -1.049742541936283802e+00 -1.029322363646806959e+00 -1.015089106168429289e+00 -1.057999504279146796e+00 -1.046807061042379194e+00 -1.054348443610089170e+00 -1.050450897155762897e+00 -1.050898175245824184e+00 -1.051577555404190401e+00
7.300000000000000711e+00 -9.764552665137761212e-01 -1.034030205618743370e+00 -1.015312776901029945e+00 -1.070072626379530156e+00 -1.040138732996631399e+00 -1.047590773502898864e+00 -1.048267880072619285e+00 -1.045440751016460057e+00 -1.044206018245328771e+00
7.400000000000000355e+00 -1.035581845691898373e+00 -9.796461905685459604e-01 -1.064237696477158934e+00 -1.051937029041709604e+00 -1.047408990800129835e+00 -1.027499617096750084e+00 -1.040699508122103989e+00 -1.035960868290040970e+00 -1.038490030470014203e+00
7.500000000000000000e+00 -9.105710734555709784e-01 -9.277151485138674936e-01 -1.103347438215116938e+00 -9.765500677729369583e-01 -1.028121413890205949e+00 -1.035841463386935057e+00 -1.024133897295324003e+00 -1.030753477225098580e+00 -1.028931055568371500e+00
7.600000000000000533e+00 -9.439543166300035093e-01 -1.135256279153619374e+00 -1.038732800763349617e+00 -1.039702163643359212e+00 -1.000490638347646177e+00 -1.019101029409742676e+00 -1.015692371511183190e+00 -1.019136362044757327e+00 -1.017610157856315700e+00
7.700000000000000178e+00 -9.499063704941459463e-01 -9.145914163125065111e-01 -9.833896214135033897e-01 -1.037717910897885343e+00 -1.004634469805550490e+00 -1.005356022758427947e+00 -1.007408021887321814e+00 -1.004256176362731123e+00 -1.005611592641671104e+00
7.800000000000000711e+00 -1.016990119703734097e+00 -9.659954210487008419e-01 -9.834454982588686223e-01 -9.916679508360154438e-01 -9.836296025217536876e-01 -9.801364469802298363e-01 -9.921645089284570895e-01 -9.911321260993452009e-01 -9.907498462629397151e-01
7.900000000000000355e+00 -8.558213931549388809e-01 -1.018759838266996898e+00 -9.420483548053714129e-01 -1.002236187412254509e+00 -9.632074347497505684e-01 -9.865640368836577911e-01 -9.759018980830176382e-01 -9.753893838881727563e-01 -9.749945484521286287e-01
8.000000000000000000e+00 -1.147043307677971358e+00 -9.987292020407708693e-01 -9.918970686646738644e-01 -9.374356717570689890e-01 -9.456748569348879530e-01 -9.569446774987532267e-01 -9.584494820045730279e-01 -9.592222805907472116e-01 -9.586957153464515935e-01
8.099999999999999645e+00 -9.959310757374811862e-01 -9.340336020026082098e-01 -9.442994584910060496e-01 -9.415097701671051311e-01 -9.477406791238698336e-01 -9.356894894672570517e-01 -9.415544529107595650e-01 -9.437409041431350509e-01 -9.399723052158210912e-01
8.200000000000001066e+00 -7.609388554711904451e-01 -8.969005193332717507e-01 -9.582068100338588801e-01 -9.527102225738881547e-01 -9.103628662790652637e-01 -9.195838087202624633e-01 -9.190677092232265588e-01 -9.248578381620885525e-01 -9.232082509744157228e-01
8.300000000000000711e+00 -8.283053465617898903e-01 -9.623108803851112558e-01 -8.837680840399171345e-01 -8.828880233339051475e-01 -9.128118935770652698e-01 -9.072866929008319703e-01 -9.024909021275847598e-01 -9.038673556740284276e-01 -9.057671010061323358e-01
8.400000000000000355e+00 -9.499036792584852895e-01 -9.098197258751267169e-01 -8.860298278387070958e-01 -9.123554545174319408e-01 -8.905691800388571000e-01 -8.862471364729559431e-01 -8.854642203572296033e-01 -8.875798821772062919e-01 -8.866832766432194424e-01
8.500000000000000000e+00 -7.794861308514688947e-01 -9.089288588007957692e-01 -8.455288932494855469e-01 -8.593512849391276021e-01 -8.805708723988961983e-01 -8.766055613782698375e-01 -8.705183389825017493e-01 -8.718468876546485724e-01 -8.687991213606425234e-01
8.599999999999999645e+00 -8.090164535131914025e-01 -8.660750421262011223e-01 -8.044326256810455655e-01 -8.760299026251201493e-01 -8.511232243015114385e-01 -8.557562577293109651e-01 -8.529590987127375623e-01 -8.494072202260051219e-01 -8.530652248585549602e-01
8.700000000000001066e+00 -9.257801962430414200e-01 -7.810745111423025300e-01 -7.774236329989786531e-01 -8.390112224432160204e-01 -8.410023790399704380e-01 -8.281196514768516259e-01 -8.385636049798180780e-01 -8.336262584850545609e-01 -8.370877625404171685e-01
8.800000000000000711e+00 -8.468708213053526279e-01 -7.278809339669672918e-01 -8.124884396052153290e-01 -8.222877167343582983e-01 -8.258072057384963083e-01 -8.160232739876402963e-01 -8.163671612657198429e-01 -8.189450147983216022e-01 -8.185782354154920171e-01
8.900000000000000355e+00 -6.864503146635159148e-01 -7.835842166855411239e-01 -8.229981771166317017e-01 -8.078750724145468132e-01 -8.063947781889400090e-01 -8.067696514541146113e-01 -8.043686039392223819e-01 -8.064773273450956959e-01 -8.058543397104689365e-01
9.000000000000000000e+00 -8.791833467367039523e-01 -8.100485240354730054e-01 -7.862475523533775101e-01 -7.683153288004919146e-01 -7.853813236103919238e-01 -7.907158115630026352e-01 -7.954094391373882633e-01 -7.938501119672541906e-01 -7.942640495288895153e-01
9.099999999999999645e+00 -8.701205010962909103e-01 -8.182919850628292968e-01 -7.987684833681356622e-01 -7.410338323649197090e-01 -7.810587870474616778e-01 -7.668704769862958459e-01 -7.851781715248057347e-01 -7.809219284386428317e-01 -7.827452397429935926e-01
9.200000000000001066e+00 -7.836391586420886624e-01 -7.775175273337172621e-01 -7.711235660022262017e-01 -7.729958627952336903e-01 -7.763436373318712835e-01 -7.669037590180897146e-01 -7.730408923587118730e-01 -7.723674479237480073e-01 -7.720045049229087297e-01
9.300000000000000711e+00 -7.927016112578283424e-01 -8.543983092643947508e-01 -7.514981421297203257e-01 -7.715827618722244097e-01 -7.550276408980197695e-01 -7.646372115443339501e-01 -7.628467582193850793e-01 -7.640647203416277566e-01 -7.647623739952303934e-01
9.400000000000000355e+00 -6.436972900428882260e-01 -7.831163523538228199e-01 -7.082616536799769547e-01 -7.728077481578415897e-01 -7.462715323791521138e-01 -7.461176734781270747e-01 -7.610931017248701025e-01 -7.583495271347523436e-01 -7.623682066938111124e-01
9.500000000000000000e+00 -7.988501914925320024e-01 -7.037965329168537343e-01 -7.526687410741161877e-01 -7.547030802422424189e-01 -7.440327536086627225e-01 -7.577253728599285809e-01 -7.527704562950126022e-01 -7.588809460187672107e-01 -7.595485236443145771e-01
9.600000000000001421e+00 -6.839793778162172044e-01 -7.413719968976026919e-01 -7.090719741507665042e-01 -7.440052646452506302e-01 -7.449712633399079298e-01 -7.574925674084802552e-01 -7.583337746126054268e-01 -7.584133618232714591e-01 -7.589955069172932278e-01
9.700000000000001066e+00 -6.772948392955318031e-01 -7.562815047535504931e-01 -7.783675422492373208e-01 -7.339199616757586808e-01 -7.452847855631140606e-01 -7.577934643087658184e-01 -7.551131901389497303e-01 -7.609845267141777114e-01 -7.591012406703130377e-01
9.800000000000000711e+00 -8.261757736920807282e-01 -7.513216314675504881e-01 -8.081007996540022775e-01 -7.295500175936784348e-01 -7.653647806467467340e-01 -7.725666596858886681e-01 -7.595587312743977693e-01 -7.622598131125124521e-01 -7.681714231213093713e-01
9.900000000000000355e+00 -5.554867243352390460e-01 -7.498956476181511954e-01 -8.090075146888406898e-01 -7.750991669532907302e-01 -7.713716612686861707e-01 -7.757053273874294774e-01 -7.720243433455588056e-01 -7.756691945000765420e-01 -7.704762567563089304e-01
1.000000000000000000e+01 -7.259270983743085770e-01 -7.320681363760178639e-01 -7.207482577931078049e-01 -7.765691409741006801e-01 -7.775152467487680408e-01 -7.951602495740537346e-01 -7.820411593226617164e-01 -7.792397638677958094e-01 -7.826525493775888798e-01
